Incident_ID,Created_Date,Resolved_Date,closed_at,priority,category,Assigned_To,SLA_Status,Resolution_Time,Category,Priority
INC0000371,2016-02-29 15:53:00,2016-03-29 17:54:00,3/4/2016 17:59,4 - Low,Category 45,Group 31,Breached,29.0,Category 45,4 - Low
INC0000372,2016-02-29 15:54:00,2016-03-04 07:58:00,9/3/2016 08:00,3 - Moderate,Category 20,Group 29,Met,3.0,Category 20,3 - Moderate
INC0000373,2016-02-29 15:55:00,2016-03-10 17:51:00,24/3/2016 18:50,4 - Low,Category 8,Group 33,Breached,10.0,Category 8,4 - Low
INC0000374,2016-02-29 15:59:00,2016-02-29 16:22:00,5/3/2016 17:00,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0000375,2016-02-29 16:09:00,2016-05-19 15:24:00,24/5/2016 16:07,4 - Low,Category 45,Group 31,Breached,79.0,Category 45,4 - Low
INC0000376,2016-02-29 16:15:00,2016-03-07 15:14:00,24/3/2016 18:40,3 - Moderate,Category 61,Group 73,Breached,6.0,Category 61,3 - Moderate
INC0000377,2016-02-29 16:18:00,2016-02-29 16:38:00,5/3/2016 17:00,4 - Low,Category 26,Group 23,Met,0.0,Category 26,4 - Low
INC0000378,2016-02-29 16:23:00,2016-04-01 10:26:00,6/4/2016 10:59,3 - Moderate,Category 45,Group 31,Breached,31.0,Category 45,3 - Moderate
INC0000379,2016-02-29 16:25:00,2016-02-29 20:25:00,23/5/2016 11:07,3 - Moderate,Category 8,Group 56,Breached,0.0,Category 8,3 - Moderate
INC0000384,2016-02-29 16:30:00,2016-03-03 09:14:00,8/3/2016 10:00,3 - Moderate,Category 43,Group 70,Met,2.0,Category 43,3 - Moderate
INC0000385,2016-02-29 16:31:00,2016-03-28 09:40:00,2/4/2016 09:59,3 - Moderate,Category 53,Group 76,Breached,27.0,Category 53,3 - Moderate
INC0000387,2016-02-29 16:38:00,2016-03-09 10:57:00,24/3/2016 18:40,3 - Moderate,Category 24,Group 23,Breached,8.0,Category 24,3 - Moderate
INC0000388,2016-02-29 16:43:00,2016-03-22 16:47:00,27/3/2016 16:59,1 - Critical,Category 45,Group 33,Breached,22.0,Category 45,1 - Critical
INC0000392,2016-02-29 16:51:00,2016-03-02 11:10:00,7/3/2016 12:00,3 - Moderate,Category 9,Group 28,Met,1.0,Category 9,3 - Moderate
INC0000393,2016-02-29 16:54:00,2016-03-01 09:39:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 6,Met,0.0,Category 45,3 - Moderate
INC0000395,2016-02-29 17:06:00,2016-03-02 17:01:00,7/3/2016 18:00,3 - Moderate,Category 24,Group 23,Met,1.0,Category 24,3 - Moderate
INC0000396,2016-02-29 17:11:00,2016-03-12 14:27:00,24/3/2016 18:50,3 - Moderate,Category 40,Group 70,Breached,11.0,Category 40,3 - Moderate
INC0000398,2016-02-29 17:14:00,2016-03-01 09:39:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 39,Met,0.0,Category 45,3 - Moderate
INC0000399,2016-02-29 17:27:00,,5/3/2016 18:00,3 - Moderate,Category 9,Group 70,Met,,Category 9,3 - Moderate
INC0000400,2016-02-29 17:32:00,2016-03-14 19:03:00,24/3/2016 18:59,3 - Moderate,Category 45,Group 70,Breached,14.0,Category 45,3 - Moderate
INC0000401,2016-02-29 17:38:00,2016-03-01 16:56:00,6/3/2016 17:00,3 - Moderate,Category 24,Group 23,Met,0.0,Category 24,3 - Moderate
INC0000403,2016-02-29 17:48:00,2016-03-07 16:33:00,24/3/2016 18:40,3 - Moderate,Category 40,Group 24,Breached,6.0,Category 40,3 - Moderate
INC0000405,2016-02-29 17:53:00,2016-03-03 09:24:00,8/3/2016 10:00,3 - Moderate,Category 34,Group 30,Met,2.0,Category 34,3 - Moderate
INC0000418,2016-02-29 18:35:00,2016-03-17 16:17:00,24/3/2016 18:59,3 - Moderate,Category 55,Group 25,Breached,16.0,Category 55,3 - Moderate
INC0000419,2016-02-29 18:36:00,2016-03-23 14:37:00,28/3/2016 14:59,3 - Moderate,Category 53,Group 25,Breached,22.0,Category 53,3 - Moderate
INC0000425,2016-02-29 19:41:00,2016-03-02 22:13:00,7/3/2016 23:00,3 - Moderate,Category 55,Group 65,Met,2.0,Category 55,3 - Moderate
INC0000433,2016-02-29 20:32:00,2016-03-25 23:57:00,30/3/2016 23:59,1 - Critical,Category 19,Group 61,Breached,25.0,Category 19,1 - Critical
INC0000434,2016-02-29 21:00:00,2016-02-29 21:55:00,5/3/2016 22:00,3 - Moderate,Category 9,Group 24,Met,0.0,Category 9,3 - Moderate
INC0000439,2016-02-29 21:44:00,2016-03-03 09:52:00,8/3/2016 10:00,3 - Moderate,Category 45,Group 66,Met,2.0,Category 45,3 - Moderate
INC0000440,2016-02-29 21:54:00,2016-03-01 21:04:00,6/3/2016 22:00,3 - Moderate,Category 53,Group 56,Met,0.0,Category 53,3 - Moderate
INC0000441,2016-02-29 22:20:00,2016-03-15 13:51:00,20/3/2016 14:00,1 - Critical,Category 45,Group 15,Breached,14.0,Category 45,1 - Critical
INC0000455,2016-02-29 23:36:00,2016-02-29 23:56:00,6/3/2016 00:00,3 - Moderate,Category 40,Group 70,Met,0.0,Category 40,3 - Moderate
INC0000458,2016-02-29 23:53:00,2016-03-18 13:48:00,24/3/2016 18:59,3 - Moderate,Category 53,Group 70,Breached,17.0,Category 53,3 - Moderate
INC0000464,2016-03-01 01:22:00,2016-03-22 15:08:00,27/3/2016 15:59,3 - Moderate,Category 37,Group 48,Breached,21.0,Category 37,3 - Moderate
INC0000467,2016-03-01 01:31:00,2016-04-13 10:28:00,18/4/2016 11:07,3 - Moderate,Category 46,Group 37,Breached,43.0,Category 46,3 - Moderate
INC0000468,2016-03-01 01:36:00,2016-03-01 09:11:00,6/3/2016 10:00,3 - Moderate,Category 53,Group 24,Met,0.0,Category 53,3 - Moderate
INC0000469,2016-03-01 01:42:00,2016-03-02 10:37:00,7/3/2016 11:00,3 - Moderate,Category 45,Group 33,Met,1.0,Category 45,3 - Moderate
INC0000473,2016-03-01 01:49:00,2016-03-22 15:14:00,27/3/2016 15:59,3 - Moderate,Category 37,Group 48,Breached,21.0,Category 37,3 - Moderate
INC0000477,2016-03-01 02:30:00,2016-03-02 09:01:00,7/3/2016 10:00,3 - Moderate,Category 37,Group 24,Met,1.0,Category 37,3 - Moderate
INC0000480,2016-03-01 02:56:00,2016-03-01 09:39:00,6/3/2016 10:00,3 - Moderate,Category 63,Group 65,Met,0.0,Category 63,3 - Moderate
INC0000486,2016-03-01 03:57:00,2016-03-01 04:17:00,6/3/2016 05:00,3 - Moderate,Category 40,Group 70,Met,0.0,Category 40,3 - Moderate
INC0000491,2016-03-01 05:04:00,2016-03-01 05:50:00,6/3/2016 06:00,3 - Moderate,Category 45,Group 70,Met,0.0,Category 45,3 - Moderate
INC0000493,2016-03-01 06:05:00,2016-03-17 14:28:00,24/3/2016 18:59,3 - Moderate,Category 9,Group 70,Breached,16.0,Category 9,3 - Moderate
INC0000494,2016-03-01 07:09:00,2016-03-03 10:13:00,8/3/2016 11:00,3 - Moderate,Category 55,Group 65,Met,2.0,Category 55,3 - Moderate
INC0000497,2016-03-01 07:42:00,2016-03-04 17:50:00,9/3/2016 18:00,3 - Moderate,Category 23,Group 54,Met,3.0,Category 23,3 - Moderate
INC0000499,2016-03-01 07:55:00,2016-03-01 09:16:00,6/3/2016 10:00,3 - Moderate,Category 53,Group 24,Met,0.0,Category 53,3 - Moderate
INC0000500,2016-03-01 07:56:00,2016-03-02 09:08:00,7/3/2016 10:00,2 - High,Category 13,Group 28,Breached,1.0,Category 13,2 - High
INC0000503,2016-03-01 08:00:00,2016-03-02 17:23:00,7/3/2016 18:00,3 - Moderate,Category 53,Group 28,Met,1.0,Category 53,3 - Moderate
INC0000504,2016-03-01 08:02:00,2016-03-02 16:26:00,7/3/2016 17:00,3 - Moderate,Category 32,Group 39,Met,1.0,Category 32,3 - Moderate
INC0000505,2016-03-01 08:10:00,2016-03-03 10:10:00,8/3/2016 11:00,3 - Moderate,Category 55,Group 65,Met,2.0,Category 55,3 - Moderate
INC0000508,2016-03-01 08:18:00,2016-03-17 18:51:00,24/3/2016 18:59,2 - High,Category 51,Group 25,Breached,16.0,Category 51,2 - High
INC0000509,2016-03-01 08:21:00,2016-03-03 17:28:00,8/3/2016 18:00,3 - Moderate,Category 53,Group 28,Met,2.0,Category 53,3 - Moderate
INC0000510,2016-03-01 08:27:00,2016-03-03 17:00:00,8/3/2016 18:00,3 - Moderate,Category 43,Group 39,Met,2.0,Category 43,3 - Moderate
INC0000511,2016-03-01 08:28:00,2016-03-22 15:15:00,27/3/2016 15:59,4 - Low,Category 37,Group 48,Breached,21.0,Category 37,4 - Low
INC0000512,2016-03-01 08:29:00,2016-03-03 09:21:00,8/3/2016 10:00,3 - Moderate,Category 53,Group 30,Met,2.0,Category 53,3 - Moderate
INC0000513,2016-03-01 08:30:00,2016-03-03 15:58:00,8/3/2016 16:00,3 - Moderate,Category 32,Group 70,Met,2.0,Category 32,3 - Moderate
INC0000516,2016-03-01 08:35:00,2016-03-01 10:26:00,6/3/2016 11:00,3 - Moderate,Category 45,Group 55,Met,0.0,Category 45,3 - Moderate
INC0000517,2016-03-01 08:35:00,2016-04-19 11:09:00,24/4/2016 11:10,3 - Moderate,Category 45,Group 72,Breached,49.0,Category 45,3 - Moderate
INC0000519,2016-03-01 08:37:00,2016-03-02 11:07:00,7/3/2016 12:00,3 - Moderate,Category 20,Group 28,Met,1.0,Category 20,3 - Moderate
INC0000520,2016-03-01 08:40:00,2016-03-03 13:41:00,8/3/2016 14:00,3 - Moderate,Category 20,Group 25,Met,2.0,Category 20,3 - Moderate
INC0000521,2016-03-01 08:42:00,2016-03-02 08:04:00,7/3/2016 09:00,3 - Moderate,Category 22,Group 72,Met,0.0,Category 22,3 - Moderate
INC0000524,2016-03-01 08:45:00,2016-03-16 13:02:00,24/3/2016 18:59,3 - Moderate,Category 43,?,Breached,15.0,Category 43,3 - Moderate
INC0000525,2016-03-01 08:48:00,2016-03-04 15:19:00,9/3/2016 16:00,3 - Moderate,Category 19,Group 60,Met,3.0,Category 19,3 - Moderate
INC0000526,2016-03-01 08:52:00,2016-03-02 08:00:00,7/3/2016 09:00,3 - Moderate,Category 32,Group 72,Met,0.0,Category 32,3 - Moderate
INC0000527,2016-03-01 08:53:00,2016-03-01 19:47:00,6/3/2016 20:00,3 - Moderate,Category 53,Group 66,Met,0.0,Category 53,3 - Moderate
INC0000528,2016-03-01 08:53:00,2016-03-03 10:19:00,8/3/2016 11:00,4 - Low,Category 61,Group 73,Met,2.0,Category 61,4 - Low
INC0000530,2016-03-01 08:55:00,2016-03-01 09:00:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 70,Met,0.0,Category 45,3 - Moderate
INC0000532,2016-03-01 08:59:00,2016-03-02 11:39:00,7/3/2016 12:00,4 - Low,Category 45,Group 33,Met,1.0,Category 45,4 - Low
INC0000534,2016-03-01 09:00:00,2016-03-01 14:19:00,6/3/2016 15:00,3 - Moderate,Category 9,Group 27,Met,0.0,Category 9,3 - Moderate
INC0000535,2016-03-01 09:02:00,2016-03-02 01:30:00,7/3/2016 02:00,3 - Moderate,Category 23,Group 70,Met,0.0,Category 23,3 - Moderate
INC0000536,2016-03-01 09:03:00,2016-03-04 09:29:00,9/3/2016 10:00,3 - Moderate,Category 40,Group 24,Met,3.0,Category 40,3 - Moderate
INC0000537,2016-03-01 09:06:00,2016-03-01 09:38:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 70,Met,0.0,Category 45,3 - Moderate
INC0000538,2016-03-01 09:08:00,2016-03-02 13:14:00,7/3/2016 14:00,2 - High,Category 20,Group 25,Breached,1.0,Category 20,2 - High
INC0000539,2016-03-01 09:10:00,2016-03-03 12:59:00,8/3/2016 13:00,3 - Moderate,Category 37,Group 25,Met,2.0,Category 37,3 - Moderate
INC0000540,2016-03-01 09:11:00,2016-03-01 09:45:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 55,Met,0.0,Category 45,3 - Moderate
INC0000541,2016-03-01 09:13:00,2016-03-22 08:20:00,27/3/2016 08:59,4 - Low,Category 23,Group 70,Breached,20.0,Category 23,4 - Low
INC0000543,2016-03-01 09:14:00,2016-03-01 16:20:00,6/3/2016 17:00,3 - Moderate,Category 34,Group 24,Met,0.0,Category 34,3 - Moderate
INC0000544,2016-03-01 09:15:00,2016-03-03 11:56:00,8/3/2016 12:00,4 - Low,Category 9,Group 30,Met,2.0,Category 9,4 - Low
INC0000545,2016-03-01 09:16:00,2016-03-01 09:17:00,6/3/2016 10:00,3 - Moderate,Category 45,Group 70,Met,0.0,Category 45,3 - Moderate
INC0000547,2016-03-01 09:18:00,2016-03-08 13:31:00,24/3/2016 18:40,3 - Moderate,Category 53,Group 25,Breached,7.0,Category 53,3 - Moderate
INC0000548,2016-03-01 09:19:00,2016-03-04 11:02:00,9/3/2016 12:00,1 - Critical,Category 42,Group 31,Breached,3.0,Category 42,1 - Critical
INC0000549,2016-03-01 09:22:00,2016-03-02 11:29:00,7/3/2016 12:00,3 - Moderate,Category 23,Group 24,Met,1.0,Category 23,3 - Moderate
INC0000550,2016-03-01 09:23:00,2016-03-03 15:51:00,8/3/2016 16:00,4 - Low,Category 9,Group 70,Met,2.0,Category 9,4 - Low
INC0000552,2016-03-01 09:28:00,2016-03-03 14:20:00,8/3/2016 15:00,3 - Moderate,Category 53,Group 39,Met,2.0,Category 53,3 - Moderate
INC0000553,2016-03-01 09:29:00,2016-03-11 12:12:00,24/3/2016 18:50,3 - Moderate,Category 53,Group 39,Breached,10.0,Category 53,3 - Moderate
INC0000554,2016-03-01 09:31:00,2016-03-03 08:43:00,8/3/2016 09:00,3 - Moderate,Category 61,Group 73,Met,1.0,Category 61,3 - Moderate
INC0000557,2016-03-01 09:36:00,2016-03-01 15:25:00,6/3/2016 16:00,3 - Moderate,Category 53,Group 23,Met,0.0,Category 53,3 - Moderate
INC0000558,2016-03-01 09:36:00,2016-03-30 10:16:00,4/4/2016 10:59,3 - Moderate,Category 24,Group 47,Breached,29.0,Category 24,3 - Moderate
INC0000559,2016-03-01 09:36:00,2016-03-04 09:18:00,9/3/2016 10:00,3 - Moderate,Category 24,Group 23,Met,2.0,Category 24,3 - Moderate
INC0000561,2016-03-01 09:41:00,2016-03-22 15:16:00,27/3/2016 15:59,3 - Moderate,Category 37,Group 48,Breached,21.0,Category 37,3 - Moderate
INC0000564,2016-03-01 09:42:00,2016-03-04 11:29:00,9/3/2016 12:00,3 - Moderate,Category 44,Group 70,Met,3.0,Category 44,3 - Moderate
INC0000565,2016-03-01 09:42:00,2016-03-03 17:13:00,8/3/2016 18:00,3 - Moderate,Category 32,Group 70,Met,2.0,Category 32,3 - Moderate
INC0000566,2016-03-01 09:43:00,2016-03-11 09:47:00,23/5/2016 11:07,3 - Moderate,Category 45,Group 14,Breached,10.0,Category 45,3 - Moderate
INC0000568,2016-03-01 09:44:00,2016-03-02 13:39:00,7/3/2016 14:00,2 - High,Category 24,Group 28,Breached,1.0,Category 24,2 - High
INC0000569,2016-03-01 09:45:00,2016-03-22 08:34:00,27/3/2016 08:59,3 - Moderate,Category 45,Group 10,Breached,20.0,Category 45,3 - Moderate
INC0000570,2016-03-01 09:46:00,2016-03-28 09:22:00,2/4/2016 09:59,4 - Low,Category 23,Group 61,Breached,26.0,Category 23,4 - Low
INC0000571,2016-03-01 09:47:00,2016-03-01 12:26:00,6/3/2016 13:00,3 - Moderate,Category 53,Group 27,Met,0.0,Category 53,3 - Moderate
INC0000572,2016-03-01 09:50:00,2016-04-19 15:45:00,24/4/2016 16:07,3 - Moderate,Category 61,Group 74,Breached,49.0,Category 61,3 - Moderate
INC0000574,2016-03-01 09:54:00,2016-03-07 16:16:00,24/3/2016 18:40,4 - Low,Category 53,Group 27,Breached,6.0,Category 53,4 - Low
INC0000576,2016-03-01 09:55:00,2016-03-03 15:55:00,8/3/2016 16:00,2 - High,Category 26,Group 28,Breached,2.0,Category 26,2 - High
INC0000577,2016-03-01 09:56:00,2016-03-17 10:32:00,24/3/2016 18:59,3 - Moderate,Category 9,Group 28,Breached,16.0,Category 9,3 - Moderate
INC0000579,2016-03-01 09:57:00,2016-03-03 18:34:00,8/3/2016 19:00,3 - Moderate,Category 32,Group 70,Met,2.0,Category 32,3 - Moderate
INC0000582,2016-03-01 10:01:00,2016-03-02 08:05:00,7/3/2016 09:00,3 - Moderate,Category 23,Group 72,Met,0.0,Category 23,3 - Moderate
INC0000583,2016-03-01 10:04:00,2016-03-01 21:50:00,6/3/2016 22:00,3 - Moderate,Category 32,Group 70,Met,0.0,Category 32,3 - Moderate
INC0000587,2016-03-01 10:10:00,,6/3/2016 11:00,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0000588,2016-03-01 10:10:00,2016-03-01 10:39:00,6/3/2016 11:00,3 - Moderate,Category 40,Group 70,Met,0.0,Category 40,3 - Moderate
INC0000590,2016-03-01 10:11:00,2016-03-03 10:40:00,8/3/2016 11:00,4 - Low,Category 53,Group 24,Met,2.0,Category 53,4 - Low
INC0000591,2016-03-01 10:12:00,2016-03-24 12:11:00,29/3/2016 12:59,3 - Moderate,Category 34,Group 70,Breached,23.0,Category 34,3 - Moderate
INC0000592,2016-03-01 10:14:00,2016-03-04 17:48:00,9/3/2016 18:00,3 - Moderate,Category 26,Group 54,Met,3.0,Category 26,3 - Moderate
INC0000594,2016-03-01 10:16:00,2016-03-17 11:11:00,24/3/2016 18:59,3 - Moderate,Category 55,Group 65,Breached,16.0,Category 55,3 - Moderate
INC0000595,2016-03-01 10:16:00,2016-03-17 17:57:00,24/3/2016 18:59,3 - Moderate,Category 53,Group 70,Breached,16.0,Category 53,3 - Moderate
INC0000596,2016-03-01 10:16:00,2016-03-02 08:40:00,7/3/2016 09:00,3 - Moderate,Category 26,Group 24,Met,0.0,Category 26,3 - Moderate
INC0000597,2016-03-01 10:22:00,2016-03-03 08:16:00,8/3/2016 09:00,3 - Moderate,Category 9,Group 23,Met,1.0,Category 9,3 - Moderate
INC0000598,2016-03-01 10:23:00,2016-03-03 18:28:00,8/3/2016 19:00,3 - Moderate,Category 53,Group 54,Met,2.0,Category 53,3 - Moderate
INC0000599,2016-03-01 10:23:00,2016-03-14 18:13:00,24/3/2016 18:50,3 - Moderate,Category 24,Group 25,Breached,13.0,Category 24,3 - Moderate
INC0000600,2016-03-01 10:27:00,2016-03-02 19:33:00,7/3/2016 20:00,4 - Low,Category 32,Group 20,Met,1.0,Category 32,4 - Low
INC0000602,2016-03-01 10:34:00,2016-03-07 09:55:00,24/3/2016 18:40,3 - Moderate,Category 35,Group 25,Breached,5.0,Category 35,3 - Moderate
INC0000603,2016-03-01 10:35:00,2016-03-03 16:34:00,8/3/2016 17:00,4 - Low,Category 9,Group 25,Met,2.0,Category 9,4 - Low
INC0000604,2016-03-01 10:36:00,,6/3/2016 11:00,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0000605,2016-03-01 10:38:00,2016-03-17 17:58:00,24/3/2016 18:59,3 - Moderate,Category 53,Group 70,Breached,16.0,Category 53,3 - Moderate
INC0000606,2016-03-01 10:39:00,2016-03-17 10:25:00,24/3/2016 18:59,3 - Moderate,Category 23,?,Breached,15.0,Category 23,3 - Moderate
INC0000607,2016-03-01 10:39:00,2016-03-02 14:31:00,7/3/2016 15:00,3 - Moderate,Category 53,Group 24,Met,1.0,Category 53,3 - Moderate
INC0000609,2016-03-01 10:43:00,2016-03-17 11:31:00,24/3/2016 18:59,3 - Moderate,Category 53,Group 68,Breached,16.0,Category 53,3 - Moderate
INC0000610,2016-03-01 10:46:00,2016-03-02 11:13:00,7/3/2016 12:00,3 - Moderate,Category 53,Group 66,Met,1.0,Category 53,3 - Moderate
INC0000611,2016-03-01 10:47:00,2016-03-02 09:14:00,7/3/2016 10:00,3 - Moderate,Category 20,Group 24,Met,0.0,Category 20,3 - Moderate
INC0000612,2016-03-01 10:49:00,2016-03-02 10:58:00,7/3/2016 11:00,3 - Moderate,Category 53,Group 27,Met,1.0,Category 53,3 - Moderate
INC0000613,2016-03-01 10:53:00,2016-03-02 11:18:00,7/3/2016 12:00,3 - Moderate,Category 53,Group 23,Met,1.0,Category 53,3 - Moderate
INC0000614,2016-03-01 10:54:00,2016-03-02 15:57:00,7/3/2016 16:00,3 - Moderate,Category 9,Group 28,Met,1.0,Category 9,3 - Moderate
INC0000615,2016-03-01 10:57:00,2016-03-01 11:53:00,6/3/2016 12:00,3 - Moderate,Category 45,Group 55,Met,0.0,Category 45,3 - Moderate
INC0000617,2016-03-01 11:00:00,2016-03-02 10:03:00,7/3/2016 11:00,3 - Moderate,Category 53,Group 23,Met,0.0,Category 53,3 - Moderate
INC0000618,2016-03-01 11:01:00,2016-03-01 14:21:00,6/3/2016 15:00,3 - Moderate,Category 45,Group 39,Met,0.0,Category 45,3 - Moderate
INC0000619,2016-03-01 11:03:00,2016-03-01 13:01:00,6/3/2016 14:00,3 - Moderate,Category 37,Group 49,Met,0.0,Category 37,3 - Moderate
INC0000620,2016-03-01 11:04:00,2016-03-03 16:30:00,8/3/2016 17:00,4 - Low,Category 26,Group 70,Met,2.0,Category 26,4 - Low
INC0000621,2016-03-01 11:07:00,2016-03-03 08:59:00,8/3/2016 09:00,3 - Moderate,Category 61,Group 73,Met,1.0,Category 61,3 - Moderate
INC0000622,2016-03-01 11:08:00,2016-03-02 12:19:00,7/3/2016 13:00,4 - Low,Category 32,Group 20,Met,1.0,Category 32,4 - Low
INC0000623,2016-03-01 11:10:00,2016-03-18 11:39:00,24/3/2016 18:59,3 - Moderate,Category 26,Group 29,Breached,17.0,Category 26,3 - Moderate
INC0000624,2016-03-01 11:17:00,2016-03-01 14:07:00,6/3/2016 15:00,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0000625,2016-03-01 11:17:00,2016-03-18 07:41:00,24/3/2016 18:59,2 - High,Category 20,Group 25,Breached,16.0,Category 20,2 - High
INC0000627,2016-03-01 11:17:00,2016-03-07 07:57:00,24/3/2016 18:40,3 - Moderate,Category 37,Group 49,Breached,5.0,Category 37,3 - Moderate
INC0000628,2016-03-01 11:19:00,2016-03-03 16:35:00,8/3/2016 17:00,3 - Moderate,Category 53,Group 28,Met,2.0,Category 53,3 - Moderate
INC0000630,2016-03-01 11:20:00,2016-03-02 12:40:00,7/3/2016 13:00,3 - Moderate,Category 53,Group 28,Met,1.0,Category 53,3 - Moderate
INC0000631,2016-03-01 11:21:00,2016-03-03 13:07:00,8/3/2016 14:00,3 - Moderate,Category 26,Group 25,Met,2.0,Category 26,3 - Moderate
INC0000632,2016-03-01 11:22:00,2016-03-07 17:11:00,24/3/2016 18:40,3 - Moderate,Category 26,Group 27,Breached,6.0,Category 26,3 - Moderate
INC0000633,2016-03-01 11:22:00,2016-03-03 09:03:00,8/3/2016 10:00,2 - High,Category 61,Group 73,Breached,1.0,Category 61,2 - High
INC0000634,2016-03-01 11:22:00,2016-03-04 16:16:00,9/3/2016 17:00,3 - Moderate,Category 53,Group 30,Met,3.0,Category 53,3 - Moderate
INC0000637,2016-03-01 11:26:00,2016-03-03 09:24:00,8/3/2016 10:00,2 - High,Category 43,Group 39,Breached,1.0,Category 43,2 - High
INC0000638,2016-03-01 11:26:00,2016-03-01 12:58:00,6/3/2016 13:00,2 - High,Category 9,Group 23,Breached,0.0,Category 9,2 - High
INC0000644,2016-03-01 11:31:00,2016-03-12 19:06:00,24/3/2016 18:50,3 - Moderate,Category 32,Group 70,Breached,11.0,Category 32,3 - Moderate
INC0000645,2016-03-01 11:32:00,2016-03-01 14:30:00,6/3/2016 15:00,2 - High,Category 45,Group 39,Breached,0.0,Category 45,2 - High
INC0000648,2016-03-01 11:33:00,2016-03-03 13:28:00,8/3/2016 14:00,3 - Moderate,Category 23,Group 25,Met,2.0,Category 23,3 - Moderate
INC0000649,2016-03-01 11:35:00,2016-03-11 14:48:00,29/3/2016 14:20,4 - Low,Category 32,Group 56,Breached,10.0,Category 32,4 - Low
INC0000650,2016-03-01 11:36:00,2016-03-01 14:35:00,6/3/2016 15:00,2 - High,Category 45,Group 39,Breached,0.0,Category 45,2 - High
INC0000651,2016-03-01 11:36:00,2016-03-14 09:30:00,24/3/2016 18:50,3 - Moderate,Category 26,Group 23,Breached,12.0,Category 26,3 - Moderate
INC0000653,2016-03-01 11:39:00,2016-03-01 14:42:00,6/3/2016 15:00,3 - Moderate,Category 43,Group 39,Met,0.0,Category 43,3 - Moderate
INC0000654,2016-03-01 11:40:00,2016-03-02 16:27:00,7/3/2016 17:00,3 - Moderate,Category 42,Group 23,Met,1.0,Category 42,3 - Moderate
INC0000655,2016-03-01 11:40:00,2016-03-03 09:32:00,8/3/2016 10:00,3 - Moderate,Category 53,Group 28,Met,1.0,Category 53,3 - Moderate
INC0000660,2016-03-01 11:49:00,,6/3/2016 12:00,3 - Moderate,Category 32,Group 70,Met,,Category 32,3 - Moderate
INC0000661,2016-03-01 11:51:00,2016-03-01 17:44:00,6/3/2016 18:00,1 - Critical,Category 45,Group 15,Breached,0.0,Category 45,1 - Critical
INC0000664,2016-03-01 11:53:00,2016-03-01 12:03:00,6/3/2016 13:00,3 - Moderate,Category 34,Group 24,Met,0.0,Category 34,3 - Moderate
INC0000665,2016-03-01 11:56:00,2016-03-17 11:12:00,24/3/2016 18:59,3 - Moderate,Category 55,Group 65,Breached,15.0,Category 55,3 - Moderate
INC0000666,2016-03-01 11:56:00,2016-03-01 14:22:00,6/3/2016 15:00,3 - Moderate,Category 42,Group 70,Met,0.0,Category 42,3 - Moderate
INC0000668,2016-03-01 11:59:00,2016-03-10 15:33:00,24/3/2016 18:50,3 - Moderate,Category 61,Group 73,Breached,9.0,Category 61,3 - Moderate
INC0000669,2016-03-01 12:01:00,2016-03-04 08:02:00,9/3/2016 09:00,3 - Moderate,Category 20,Group 24,Met,2.0,Category 20,3 - Moderate
INC0000670,2016-03-01 12:04:00,2016-03-02 13:40:00,7/3/2016 14:00,3 - Moderate,Category 34,Group 59,Met,1.0,Category 34,3 - Moderate
INC0000672,2016-03-01 12:05:00,2016-03-22 15:17:00,27/3/2016 15:59,3 - Moderate,Category 37,Group 48,Breached,21.0,Category 37,3 - Moderate
